0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,3.0,4.0,5000.0,-6000.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5000.0,-7000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
